lock_id,channel,lock_month,locked_amount,funded_flag
LOCK-2024-00495,Direct,2024-11-01,213613,1
LOCK-2024-00496,Correspondent,2024-11-01,903258,1
LOCK-2024-00497,Direct,2024-06-01,1143614,1
LOCK-2024-00498,Wholesale,2024-03-01,1145331,0
LOCK-2024-00499,Direct,2024-01-01,843685,1
LOCK-2024-00500,Direct,2024-06-01,568534,1
LOCK-2024-00501,Direct,2024-06-01,504106,1
LOCK-2024-00502,Retail,2024-01-01,491620,1
LOCK-2024-00503,Direct,2024-04-01,512708,1
LOCK-2024-00504,Retail,2024-08-01,988666,1
LOCK-2024-00505,Correspondent,2024-03-01,1075579,1
LOCK-2024-00506,Wholesale,2024-06-01,734287,0
LOCK-2024-00507,Retail,2024-03-01,422712,1
LOCK-2024-00508,Wholesale,2024-02-01,442957,1
LOCK-2024-00509,Direct,2024-10-01,1091476,1
LOCK-2024-00510,Retail,2024-11-01,695254,1
LOCK-2024-00511,Retail,2024-12-01,439986,1
LOCK-2024-00512,Correspondent,2024-11-01,1177696,1
LOCK-2024-00513,Wholesale,2024-08-01,226326,1
LOCK-2024-00514,Wholesale,2024-05-01,200861,1
LOCK-2024-00515,Correspondent,2024-10-01,798464,0
LOCK-2024-00516,Direct,2024-06-01,1153761,0
LOCK-2024-00517,Correspondent,2024-04-01,885843,1
LOCK-2024-00518,Wholesale,2024-09-01,247478,1
LOCK-2024-00519,Retail,2024-08-01,315077,1
LOCK-2024-00520,Direct,2024-06-01,801731,0
LOCK-2024-00521,Wholesale,2024-08-01,722163,1
LOCK-2024-00522,Direct,2024-09-01,1023311,1
LOCK-2024-00523,Wholesale,2024-10-01,539028,1
LOCK-2024-00524,Wholesale,2024-01-01,301289,1
LOCK-2024-00525,Correspondent,2024-09-01,537142,1
LOCK-2024-00526,Retail,2024-09-01,1029443,1
LOCK-2024-00527,Direct,2024-04-01,542363,1
LOCK-2024-00528,Correspondent,2024-06-01,948075,0
LOCK-2024-00529,Wholesale,2024-04-01,586116,0
LOCK-2024-00530,Direct,2024-11-01,1198806,1
LOCK-2024-00531,Retail,2024-08-01,529109,1
LOCK-2024-00532,Correspondent,2024-11-01,1148493,1
LOCK-2024-00533,Direct,2024-11-01,875341,1
LOCK-2024-00534,Wholesale,2024-07-01,877443,1
LOCK-2024-00535,Wholesale,2024-08-01,1019656,1
LOCK-2024-00536,Wholesale,2024-09-01,623875,1
LOCK-2024-00537,Direct,2024-02-01,669598,1
LOCK-2024-00538,Direct,2024-03-01,708663,0
LOCK-2024-00539,Direct,2024-05-01,540360,1
LOCK-2024-00540,Correspondent,2024-06-01,633567,0
LOCK-2024-00541,Correspondent,2024-12-01,187184,1
LOCK-2024-00542,Retail,2024-04-01,784137,1
LOCK-2024-00543,Wholesale,2024-09-01,1024976,0
LOCK-2024-00544,Retail,2024-05-01,1153079,1
LOCK-2024-00545,Correspondent,2024-06-01,210889,1
LOCK-2024-00546,Correspondent,2024-09-01,754249,1
LOCK-2024-00547,Retail,2024-12-01,568905,0
LOCK-2024-00548,Wholesale,2024-06-01,230748,1
LOCK-2024-00549,Wholesale,2024-12-01,724584,1
LOCK-2024-00550,Retail,2024-06-01,1160310,1
LOCK-2024-00551,Wholesale,2024-03-01,1000911,1
LOCK-2024-00552,Direct,2024-08-01,678247,1
LOCK-2024-00553,Wholesale,2024-03-01,486567,1
LOCK-2024-00554,Correspondent,2024-05-01,383377,1
LOCK-2024-00555,Wholesale,2024-11-01,773908,1
LOCK-2024-00556,Wholesale,2024-11-01,740914,1
LOCK-2024-00557,Retail,2024-09-01,173565,0
LOCK-2024-00558,Retail,2024-05-01,1035756,0
LOCK-2024-00559,Wholesale,2024-05-01,589586,1
LOCK-2024-00560,Direct,2024-09-01,430486,1
LOCK-2024-00561,Correspondent,2024-02-01,565938,1
LOCK-2024-00562,Wholesale,2024-05-01,167215,0
LOCK-2024-00563,Retail,2024-08-01,476901,0
LOCK-2024-00564,Direct,2024-09-01,963451,0
LOCK-2024-00565,Retail,2024-08-01,648199,1
LOCK-2024-00566,Wholesale,2024-08-01,976664,1
LOCK-2024-00567,Retail,2024-08-01,756115,1
LOCK-2024-00568,Direct,2024-06-01,394250,1
LOCK-2024-00569,Correspondent,2024-09-01,287722,1
LOCK-2024-00570,Direct,2024-05-01,410911,1
LOCK-2024-00571,Retail,2024-11-01,280677,1
LOCK-2024-00572,Correspondent,2024-11-01,974264,1
LOCK-2024-00573,Wholesale,2024-11-01,853124,1
LOCK-2024-00574,Retail,2024-06-01,636805,1
LOCK-2024-00575,Direct,2024-07-01,1179753,1
LOCK-2024-00576,Retail,2024-02-01,389151,1
LOCK-2024-00577,Correspondent,2024-11-01,163087,0
LOCK-2024-00578,Direct,2024-02-01,406397,1
LOCK-2024-00579,Retail,2024-12-01,160532,1
LOCK-2024-00580,Direct,2024-05-01,188883,0
LOCK-2024-00581,Wholesale,2024-10-01,346935,1
LOCK-2024-00582,Retail,2024-04-01,546418,1
LOCK-2024-00583,Correspondent,2024-03-01,399933,1
LOCK-2024-00584,Wholesale,2024-03-01,371820,1
LOCK-2024-00585,Retail,2024-07-01,674668,1
LOCK-2024-00586,Wholesale,2024-04-01,1195976,0
LOCK-2024-00587,Direct,2024-05-01,1144368,0
LOCK-2024-00588,Direct,2024-09-01,403577,0
LOCK-2024-00589,Correspondent,2024-04-01,1115356,0
LOCK-2024-00590,Retail,2024-02-01,1128579,0
LOCK-2024-00591,Correspondent,2024-05-01,315982,0
LOCK-2024-00592,Direct,2024-04-01,404088,1
LOCK-2024-00593,Retail,2024-04-01,644517,0
LOCK-2024-00594,Correspondent,2024-09-01,265988,1
LOCK-2024-00595,Direct,2024-02-01,429254,1
LOCK-2024-00596,Retail,2024-01-01,318963,1
LOCK-2024-00597,Correspondent,2024-07-01,640331,1
LOCK-2024-00598,Correspondent,2024-03-01,540459,0
LOCK-2024-00599,Direct,2024-08-01,1066794,0
LOCK-2024-00600,Retail,2024-04-01,470008,0
LOCK-2024-00601,Wholesale,2024-05-01,677321,0
LOCK-2024-00602,Correspondent,2024-02-01,1152352,0
LOCK-2024-00603,Direct,2024-05-01,375912,0
LOCK-2024-00604,Correspondent,2024-11-01,1129997,0
LOCK-2024-00605,Wholesale,2024-07-01,591045,0
LOCK-2024-00606,Wholesale,2024-04-01,624559,1
LOCK-2024-00607,Direct,2024-11-01,639858,0
LOCK-2024-00608,Retail,2024-09-01,183327,1
LOCK-2024-00609,Retail,2024-10-01,808437,1
LOCK-2024-00610,Retail,2024-08-01,963991,1
LOCK-2024-00611,Correspondent,2024-06-01,327388,0
LOCK-2024-00612,Wholesale,2024-05-01,785556,1
LOCK-2024-00613,Direct,2024-09-01,409287,1
LOCK-2024-00614,Correspondent,2024-12-01,592402,0
LOCK-2024-00615,Wholesale,2024-11-01,570503,1
LOCK-2024-00616,Correspondent,2024-04-01,540459,1
LOCK-2024-00617,Correspondent,2024-07-01,819640,0
LOCK-2024-00618,Retail,2024-06-01,672364,0
LOCK-2024-00619,Wholesale,2024-07-01,980621,1
LOCK-2024-00620,Retail,2024-05-01,732557,1
LOCK-2024-00621,Correspondent,2024-03-01,272782,0
LOCK-2024-00622,Wholesale,2024-04-01,883735,0
LOCK-2024-00623,Correspondent,2024-10-01,543838,1
LOCK-2024-00624,Retail,2024-09-01,725788,1
LOCK-2024-00625,Correspondent,2024-06-01,219118,1
LOCK-2024-00626,Retail,2024-02-01,848486,1
LOCK-2024-00627,Retail,2024-09-01,1053184,1
LOCK-2024-00628,Correspondent,2024-08-01,898729,1
LOCK-2024-00629,Retail,2024-09-01,275933,0
LOCK-2024-00630,Direct,2024-05-01,293253,0
LOCK-2024-00631,Correspondent,2024-03-01,920710,1
LOCK-2024-00632,Retail,2024-03-01,751197,1
LOCK-2024-00633,Direct,2024-03-01,167614,1
LOCK-2024-00634,Correspondent,2024-07-01,275597,1
LOCK-2024-00635,Direct,2024-02-01,863521,0
LOCK-2024-00636,Correspondent,2024-01-01,843879,1
LOCK-2024-00637,Retail,2024-12-01,630205,1
LOCK-2024-00638,Retail,2024-02-01,1000041,0
LOCK-2024-00639,Direct,2024-07-01,658885,0
LOCK-2024-00640,Correspondent,2024-12-01,1166873,1
LOCK-2024-00641,Direct,2024-11-01,579080,0
LOCK-2024-00642,Direct,2024-05-01,322990,1
LOCK-2024-00643,Correspondent,2024-01-01,414694,0
LOCK-2024-00644,Wholesale,2024-08-01,876313,1
LOCK-2024-00645,Direct,2024-12-01,633821,0
LOCK-2024-00646,Retail,2024-11-01,280391,1
LOCK-2024-00647,Direct,2024-01-01,581230,1
LOCK-2024-00648,Correspondent,2024-03-01,549295,1
LOCK-2024-00649,Direct,2024-03-01,653653,1
LOCK-2024-00650,Retail,2024-01-01,508559,1
LOCK-2024-00651,Wholesale,2024-08-01,245303,0
LOCK-2024-00652,Correspondent,2024-01-01,973095,1
LOCK-2024-00653,Direct,2024-07-01,879181,1
LOCK-2024-00654,Correspondent,2024-07-01,887067,1
LOCK-2024-00655,Wholesale,2024-11-01,154524,1
LOCK-2024-00656,Correspondent,2024-04-01,543627,0
LOCK-2024-00657,Correspondent,2024-08-01,377347,0
LOCK-2024-00658,Direct,2024-09-01,567328,1
LOCK-2024-00659,Direct,2024-09-01,894695,1
LOCK-2024-00660,Retail,2024-12-01,248306,1
LOCK-2024-00661,Correspondent,2024-01-01,600819,1
LOCK-2024-00662,Direct,2024-12-01,1192549,1
LOCK-2024-00663,Wholesale,2024-12-01,357434,1
LOCK-2024-00664,Correspondent,2024-02-01,559089,0
LOCK-2024-00665,Wholesale,2024-06-01,269037,0
LOCK-2024-00666,Correspondent,2024-02-01,1158361,0
LOCK-2024-00667,Correspondent,2024-04-01,563309,0
LOCK-2024-00668,Direct,2024-04-01,716339,0
LOCK-2024-00669,Wholesale,2024-08-01,685829,0
LOCK-2024-00670,Correspondent,2024-05-01,227902,0
LOCK-2024-00671,Wholesale,2024-02-01,1074001,0
LOCK-2024-00672,Retail,2024-12-01,904230,1
LOCK-2024-00673,Retail,2024-09-01,459665,0
LOCK-2024-00674,Retail,2024-11-01,720928,1
LOCK-2024-00675,Correspondent,2024-03-01,873437,1
LOCK-2024-00676,Retail,2024-07-01,907801,1
LOCK-2024-00677,Wholesale,2024-10-01,710700,0
LOCK-2024-00678,Wholesale,2024-02-01,510116,1
LOCK-2024-00679,Direct,2024-01-01,713879,1
LOCK-2024-00680,Direct,2024-09-01,607009,1
LOCK-2024-00681,Direct,2024-10-01,293032,1
LOCK-2024-00682,Wholesale,2024-10-01,421237,0
LOCK-2024-00683,Retail,2024-04-01,283390,0
LOCK-2024-00684,Direct,2024-06-01,643996,1
LOCK-2024-00685,Wholesale,2024-11-01,586383,1
LOCK-2024-00686,Direct,2024-09-01,1039547,1
LOCK-2024-00687,Direct,2024-11-01,361649,1
LOCK-2024-00688,Retail,2024-12-01,433124,0
LOCK-2024-00689,Wholesale,2024-02-01,580628,1
LOCK-2024-00690,Retail,2024-05-01,336149,0
LOCK-2024-00691,Correspondent,2024-07-01,841561,1
LOCK-2024-00692,Direct,2024-11-01,1183079,1
LOCK-2024-00693,Correspondent,2024-10-01,531647,1
LOCK-2024-00694,Wholesale,2024-12-01,599739,0
LOCK-2024-00695,Wholesale,2024-06-01,553137,0
LOCK-2024-00696,Wholesale,2024-03-01,757087,1
LOCK-2024-00697,Retail,2024-12-01,1122196,0
LOCK-2024-00698,Retail,2024-05-01,170738,1
LOCK-2024-00699,Correspondent,2024-06-01,908055,0
LOCK-2024-00700,Retail,2024-11-01,669393,1
LOCK-2024-00701,Correspondent,2024-05-01,1188168,1
LOCK-2024-00702,Correspondent,2024-04-01,917346,0
LOCK-2024-00703,Retail,2024-04-01,706275,1
LOCK-2024-00704,Direct,2024-02-01,1050343,0
LOCK-2024-00705,Retail,2024-10-01,971595,0
LOCK-2024-00706,Retail,2024-07-01,553372,1
LOCK-2024-00707,Retail,2024-01-01,225062,1
LOCK-2024-00708,Wholesale,2024-10-01,266285,1
LOCK-2024-00709,Direct,2024-06-01,1072771,0
LOCK-2024-00710,Correspondent,2024-09-01,752342,1
LOCK-2024-00711,Retail,2024-04-01,836047,1
LOCK-2024-00712,Direct,2024-04-01,891228,1
LOCK-2024-00713,Correspondent,2024-01-01,1102695,1
LOCK-2024-00714,Correspondent,2024-01-01,955656,1
LOCK-2024-00715,Correspondent,2024-10-01,686251,1
LOCK-2024-00716,Retail,2024-06-01,1008685,1
LOCK-2024-00717,Wholesale,2024-06-01,671461,1
LOCK-2024-00718,Direct,2024-06-01,780557,1
LOCK-2024-00719,Direct,2024-08-01,544163,0
LOCK-2024-00720,Direct,2024-11-01,346213,1
LOCK-2024-00721,Correspondent,2024-05-01,941369,1
LOCK-2024-00722,Correspondent,2024-09-01,942546,0
LOCK-2024-00723,Retail,2024-07-01,732455,0
LOCK-2024-00724,Direct,2024-02-01,637820,1
LOCK-2024-00725,Retail,2024-02-01,468972,1
LOCK-2024-00726,Wholesale,2024-03-01,955272,1
LOCK-2024-00727,Direct,2024-02-01,169557,0
LOCK-2024-00728,Correspondent,2024-09-01,1149982,1
LOCK-2024-00729,Wholesale,2024-10-01,1125377,0
LOCK-2024-00730,Wholesale,2024-09-01,191127,0
LOCK-2024-00731,Wholesale,2024-11-01,595572,0
LOCK-2024-00732,Direct,2024-12-01,965147,1
LOCK-2024-00733,Retail,2024-12-01,1124798,1
LOCK-2024-00734,Wholesale,2024-06-01,527800,1
LOCK-2024-00735,Direct,2024-04-01,329503,1
LOCK-2024-00736,Retail,2024-02-01,862963,1
LOCK-2024-00737,Retail,2024-07-01,1161476,1
LOCK-2024-00738,Retail,2024-06-01,291830,1
LOCK-2024-00739,Retail,2024-04-01,512288,1
LOCK-2024-00740,Retail,2024-10-01,310995,1
LOCK-2024-00741,Wholesale,2024-01-01,665922,1
LOCK-2024-00742,Retail,2024-03-01,1135239,1
LOCK-2024-00743,Direct,2024-06-01,475555,1
LOCK-2024-00744,Correspondent,2024-03-01,700855,1
LOCK-2024-00745,Correspondent,2024-05-01,990856,0
LOCK-2024-00746,Wholesale,2024-09-01,762887,1
LOCK-2024-00747,Correspondent,2024-02-01,1192948,1
LOCK-2024-00748,Wholesale,2024-03-01,428248,1
LOCK-2024-00749,Retail,2024-03-01,357118,1
LOCK-2024-00750,Retail,2024-11-01,1110395,1
LOCK-2024-00751,Wholesale,2024-05-01,424916,0
LOCK-2024-00752,Retail,2024-07-01,765534,1
LOCK-2024-00753,Direct,2024-06-01,960953,1
LOCK-2024-00754,Wholesale,2024-01-01,246821,1
LOCK-2024-00755,Wholesale,2024-07-01,1112577,0
LOCK-2024-00756,Direct,2024-09-01,1021851,1
LOCK-2024-00757,Correspondent,2024-08-01,589806,1
LOCK-2024-00758,Correspondent,2024-10-01,679308,1
LOCK-2024-00759,Direct,2024-02-01,682435,1
LOCK-2024-00760,Wholesale,2024-01-01,1175956,1
LOCK-2024-00761,Wholesale,2024-10-01,1116192,0
LOCK-2024-00762,Direct,2024-02-01,325398,1
LOCK-2024-00763,Direct,2024-11-01,904666,0
LOCK-2024-00764,Direct,2024-07-01,525735,1
LOCK-2024-00765,Correspondent,2024-02-01,666130,0
LOCK-2024-00766,Retail,2024-10-01,787448,1
LOCK-2024-00767,Retail,2024-09-01,1193303,1
LOCK-2024-00768,Correspondent,2024-10-01,629030,1
LOCK-2024-00769,Direct,2024-09-01,309119,1
LOCK-2024-00770,Retail,2024-11-01,993063,1
LOCK-2024-00771,Correspondent,2024-05-01,1177626,0
LOCK-2024-00772,Retail,2024-08-01,293715,1
LOCK-2024-00773,Wholesale,2024-10-01,645860,0
LOCK-2024-00774,Retail,2024-10-01,153281,1
LOCK-2024-00775,Wholesale,2024-05-01,152294,1
LOCK-2024-00776,Direct,2024-07-01,726988,0
LOCK-2024-00777,Wholesale,2024-04-01,352882,0
LOCK-2024-00778,Direct,2024-11-01,337583,1
LOCK-2024-00779,Wholesale,2024-01-01,1119514,1
LOCK-2024-00780,Retail,2024-11-01,336739,1
LOCK-2024-00781,Correspondent,2024-10-01,557995,1
LOCK-2024-00782,Correspondent,2024-08-01,1094666,1
LOCK-2024-00783,Direct,2024-05-01,292865,0
LOCK-2024-00784,Retail,2024-07-01,545719,1
LOCK-2024-00785,Wholesale,2024-05-01,188891,0
LOCK-2024-00786,Direct,2024-12-01,965424,1
LOCK-2024-00787,Retail,2024-03-01,401970,1
LOCK-2024-00788,Retail,2024-07-01,894196,1
LOCK-2024-00789,Correspondent,2024-01-01,708600,1
LOCK-2024-00790,Correspondent,2024-09-01,455100,1
LOCK-2024-00791,Direct,2024-08-01,979887,0
LOCK-2024-00792,Correspondent,2024-06-01,599133,1
LOCK-2024-00793,Correspondent,2024-10-01,1089034,1
LOCK-2024-00794,Wholesale,2024-12-01,1141245,1
LOCK-2024-00795,Correspondent,2024-02-01,711924,0
LOCK-2024-00796,Wholesale,2024-10-01,757423,1
LOCK-2024-00797,Correspondent,2024-06-01,1007204,1
LOCK-2024-00798,Correspondent,2024-01-01,286921,1
LOCK-2024-00799,Correspondent,2024-12-01,755157,1
LOCK-2024-00800,Correspondent,2024-11-01,760995,1
LOCK-2024-00801,Retail,2024-02-01,626851,1
LOCK-2024-00802,Direct,2024-10-01,987945,0
LOCK-2024-00803,Wholesale,2024-11-01,1111266,1
LOCK-2024-00804,Direct,2024-11-01,663478,1
LOCK-2024-00805,Correspondent,2024-11-01,590361,1
LOCK-2024-00806,Wholesale,2024-08-01,1050155,1
LOCK-2024-00807,Direct,2024-03-01,613431,1
LOCK-2024-00808,Direct,2024-01-01,1006578,1
LOCK-2024-00809,Correspondent,2024-10-01,1069102,1
LOCK-2024-00810,Wholesale,2024-10-01,808233,0
LOCK-2024-00811,Correspondent,2024-12-01,358023,1
LOCK-2024-00812,Direct,2024-03-01,1131097,1
LOCK-2024-00813,Retail,2024-04-01,197319,0
LOCK-2024-00814,Correspondent,2024-03-01,1197097,1
LOCK-2024-00815,Wholesale,2024-01-01,398455,1
LOCK-2024-00816,Retail,2024-08-01,333975,1
LOCK-2024-00817,Correspondent,2024-11-01,612534,1
LOCK-2024-00818,Wholesale,2024-03-01,1178684,1
LOCK-2024-00819,Retail,2024-02-01,666987,0
LOCK-2024-00820,Correspondent,2024-09-01,944498,1
LOCK-2024-00821,Direct,2024-11-01,359455,1
LOCK-2024-00822,Correspondent,2024-11-01,1123444,0
LOCK-2024-00823,Direct,2024-06-01,927480,1
LOCK-2024-00824,Direct,2024-12-01,1178532,1
LOCK-2024-00825,Direct,2024-12-01,842397,1
LOCK-2024-00826,Wholesale,2024-12-01,232331,1
LOCK-2024-00827,Correspondent,2024-02-01,617960,1
LOCK-2024-00828,Wholesale,2024-03-01,320500,1
LOCK-2024-00829,Direct,2024-06-01,850574,1
LOCK-2024-00830,Correspondent,2024-04-01,375835,1
LOCK-2024-00831,Correspondent,2024-03-01,699345,0
LOCK-2024-00832,Retail,2024-04-01,228060,1
LOCK-2024-00833,Retail,2024-12-01,382472,0
LOCK-2024-00834,Wholesale,2024-05-01,1115227,0
LOCK-2024-00835,Wholesale,2024-01-01,874737,1
LOCK-2024-00836,Retail,2024-11-01,588759,1
LOCK-2024-00837,Wholesale,2024-01-01,621272,1
LOCK-2024-00838,Retail,2024-06-01,312853,1
LOCK-2024-00839,Direct,2024-05-01,556349,1
LOCK-2024-00840,Direct,2024-03-01,963471,1
LOCK-2024-00841,Direct,2024-01-01,556864,0
LOCK-2024-00842,Direct,2024-10-01,390355,1
LOCK-2024-00843,Retail,2024-06-01,169130,0
LOCK-2024-00844,Correspondent,2024-06-01,1174511,1
LOCK-2024-00845,Direct,2024-03-01,626690,0
LOCK-2024-00846,Retail,2024-12-01,1024274,1
LOCK-2024-00847,Correspondent,2024-05-01,620861,0
LOCK-2024-00848,Retail,2024-07-01,955414,1
LOCK-2024-00849,Wholesale,2024-09-01,161760,1
LOCK-2024-00850,Direct,2024-06-01,867963,1
LOCK-2024-00851,Direct,2024-08-01,887694,0
LOCK-2024-00852,Retail,2024-11-01,565224,1
LOCK-2024-00853,Wholesale,2024-09-01,1058151,0
LOCK-2024-00854,Wholesale,2024-11-01,1132879,1
LOCK-2024-00855,Correspondent,2024-08-01,805220,0
LOCK-2024-00856,Correspondent,2024-12-01,825328,0
LOCK-2024-00857,Wholesale,2024-08-01,278106,0
LOCK-2024-00858,Retail,2024-02-01,732362,1
LOCK-2024-00859,Retail,2024-01-01,979368,1
LOCK-2024-00860,Retail,2024-07-01,477440,0
LOCK-2024-00861,Direct,2024-06-01,254221,1
LOCK-2024-00862,Direct,2024-11-01,872664,1
LOCK-2024-00863,Wholesale,2024-12-01,797773,1
LOCK-2024-00864,Correspondent,2024-02-01,322152,1
LOCK-2024-00865,Wholesale,2024-08-01,887835,1
LOCK-2024-00866,Correspondent,2024-04-01,515114,1
LOCK-2024-00867,Wholesale,2024-10-01,831680,0
LOCK-2024-00868,Direct,2024-11-01,188825,0
LOCK-2024-00869,Wholesale,2024-01-01,908056,1
LOCK-2024-00870,Direct,2024-10-01,456139,1
LOCK-2024-00871,Retail,2024-09-01,643419,1
LOCK-2024-00872,Wholesale,2024-03-01,297778,0
LOCK-2024-00873,Direct,2024-04-01,453154,1
LOCK-2024-00874,Correspondent,2024-03-01,451013,1
LOCK-2024-00875,Correspondent,2024-09-01,466508,0
LOCK-2024-00876,Direct,2024-11-01,1110526,0
LOCK-2024-00877,Retail,2024-10-01,397051,1
LOCK-2024-00878,Retail,2024-07-01,1075859,1
LOCK-2024-00879,Correspondent,2024-07-01,496328,0
LOCK-2024-00880,Wholesale,2024-03-01,1128016,0
LOCK-2024-00881,Correspondent,2024-04-01,1099463,0
LOCK-2024-00882,Retail,2024-10-01,168143,1
LOCK-2024-00883,Wholesale,2024-02-01,796864,0
LOCK-2024-00884,Wholesale,2024-09-01,448165,0
LOCK-2024-00885,Retail,2024-05-01,466497,1
LOCK-2024-00886,Wholesale,2024-01-01,1189849,0
LOCK-2024-00887,Correspondent,2024-03-01,519724,1
LOCK-2024-00888,Direct,2024-04-01,896857,0
LOCK-2024-00889,Correspondent,2024-07-01,539384,0
LOCK-2024-00890,Wholesale,2024-11-01,337605,0
LOCK-2024-00891,Correspondent,2024-05-01,1105647,1
LOCK-2024-00892,Wholesale,2024-10-01,435504,1
LOCK-2024-00893,Wholesale,2024-04-01,881241,1
LOCK-2024-00894,Wholesale,2024-01-01,920969,1
LOCK-2024-00895,Direct,2024-01-01,170123,1
LOCK-2024-00896,Direct,2024-05-01,740702,0
LOCK-2024-00897,Wholesale,2024-06-01,680610,0
LOCK-2024-00898,Wholesale,2024-02-01,741246,1
LOCK-2024-00899,Retail,2024-12-01,863084,0
LOCK-2024-00900,Correspondent,2024-08-01,1017088,0
LOCK-2024-00901,Direct,2024-05-01,239411,0
LOCK-2024-00902,Retail,2024-08-01,330173,0
LOCK-2024-00903,Wholesale,2024-03-01,1114512,0
LOCK-2024-00904,Direct,2024-01-01,211327,1
LOCK-2024-00905,Direct,2024-04-01,458907,1
LOCK-2024-00906,Retail,2024-03-01,469296,1
LOCK-2024-00907,Wholesale,2024-09-01,177277,1
LOCK-2024-00908,Direct,2024-08-01,1027408,1
LOCK-2024-00909,Retail,2024-05-01,225469,0
LOCK-2024-00910,Wholesale,2024-03-01,477701,1
LOCK-2024-00911,Wholesale,2024-06-01,235355,1
LOCK-2024-00912,Correspondent,2024-05-01,191546,0
LOCK-2024-00913,Direct,2024-12-01,1078607,1
LOCK-2024-00914,Direct,2024-11-01,481721,1
LOCK-2024-00915,Wholesale,2024-04-01,817972,1
LOCK-2024-00916,Retail,2024-08-01,697769,1
LOCK-2024-00917,Correspondent,2024-07-01,444990,0
LOCK-2024-00918,Correspondent,2024-11-01,208832,1
LOCK-2024-00919,Retail,2024-05-01,1109249,1
LOCK-2024-00920,Wholesale,2024-03-01,1029539,0
LOCK-2024-00921,Correspondent,2024-07-01,772037,1
LOCK-2024-00922,Correspondent,2024-10-01,165013,1
LOCK-2024-00923,Retail,2024-10-01,897360,1
LOCK-2024-00924,Correspondent,2024-12-01,1006165,1
LOCK-2024-00925,Wholesale,2024-01-01,280566,1
LOCK-2024-00926,Direct,2024-01-01,993336,0
LOCK-2024-00927,Wholesale,2024-11-01,495914,0
LOCK-2024-00928,Correspondent,2024-08-01,239880,1
LOCK-2024-00929,Wholesale,2024-10-01,347487,1
LOCK-2024-00930,Wholesale,2024-02-01,1163911,0
LOCK-2024-00931,Retail,2024-09-01,208338,0
LOCK-2024-00932,Direct,2024-09-01,1014459,1
LOCK-2024-00933,Retail,2024-08-01,235130,1
LOCK-2024-00934,Retail,2024-07-01,504020,1
LOCK-2024-00935,Direct,2024-12-01,714469,0
LOCK-2024-00936,Retail,2024-03-01,1066961,0
LOCK-2024-00937,Correspondent,2024-09-01,306338,0
LOCK-2024-00938,Correspondent,2024-05-01,699133,1
LOCK-2024-00939,Wholesale,2024-05-01,363148,0
LOCK-2024-00940,Wholesale,2024-01-01,337930,1
LOCK-2024-00941,Direct,2024-07-01,1104928,0
LOCK-2024-00942,Direct,2024-08-01,1092737,1
LOCK-2024-00943,Correspondent,2024-04-01,380417,1
LOCK-2024-00944,Direct,2024-12-01,741465,1
LOCK-2024-00945,Direct,2024-06-01,423416,0
LOCK-2024-00946,Direct,2024-02-01,1187176,0
LOCK-2024-00947,Correspondent,2024-12-01,983243,0
LOCK-2024-00948,Wholesale,2024-11-01,617523,1
LOCK-2024-00949,Direct,2024-08-01,883452,1
LOCK-2024-00950,Direct,2024-11-01,567923,1
LOCK-2024-00951,Direct,2024-08-01,854846,1
LOCK-2024-00952,Correspondent,2024-09-01,795897,1
LOCK-2024-00953,Direct,2024-05-01,748375,0
LOCK-2024-00954,Wholesale,2024-10-01,248698,1
LOCK-2024-00955,Retail,2024-05-01,853906,1
LOCK-2024-00956,Retail,2024-01-01,757430,1
LOCK-2024-00957,Retail,2024-06-01,865516,1
LOCK-2024-00958,Wholesale,2024-12-01,674694,0
LOCK-2024-00959,Retail,2024-12-01,675465,0
LOCK-2024-00960,Wholesale,2024-10-01,739210,1
LOCK-2024-00961,Retail,2024-03-01,862268,0
LOCK-2024-00962,Correspondent,2024-03-01,968150,1
LOCK-2024-00963,Wholesale,2024-08-01,281999,0
LOCK-2024-00964,Correspondent,2024-08-01,1030525,1
LOCK-2024-00965,Direct,2024-12-01,944903,0
LOCK-2024-00966,Correspondent,2024-04-01,745516,1
LOCK-2024-00967,Correspondent,2024-07-01,364349,1
LOCK-2024-00968,Correspondent,2024-11-01,482385,0
LOCK-2024-00969,Correspondent,2024-12-01,403781,1
LOCK-2024-00970,Wholesale,2024-12-01,1110037,1
LOCK-2024-00971,Retail,2024-01-01,152850,1
LOCK-2024-00972,Wholesale,2024-05-01,1084148,1
LOCK-2024-00973,Correspondent,2024-09-01,649506,1
LOCK-2024-00974,Correspondent,2024-12-01,281545,0
LOCK-2024-00975,Correspondent,2024-12-01,452641,0
LOCK-2024-00976,Retail,2024-07-01,757605,0
LOCK-2024-00977,Direct,2024-05-01,992823,1
LOCK-2024-00978,Correspondent,2024-07-01,619846,0
LOCK-2024-00979,Correspondent,2024-02-01,1177874,1
LOCK-2024-00980,Retail,2024-04-01,151287,1
LOCK-2024-00981,Retail,2024-07-01,1039583,1
LOCK-2024-00982,Retail,2024-08-01,1160765,1
