loan_id,channel,product,funded_amount,funded_month,margin_bps,interest_rate,state
LN-2024-00337,Wholesale,30yr Fixed,436494,2024-07-01,253,6.027,CA
LN-2024-00338,Retail,ARM 5/1,736885,2024-10-01,354,6.152,NY
LN-2024-00339,Wholesale,15yr Fixed,920791,2024-05-01,341,5.614,FL
LN-2024-00340,Wholesale,ARM 5/1,268299,2024-05-01,361,7.896,AZ
LN-2024-00341,Retail,15yr Fixed,518902,2024-09-01,332,5.861,CA
LN-2024-00342,Correspondent,30yr Fixed,671554,2024-06-01,276,7.88,IL
LN-2024-00343,Correspondent,15yr Fixed,1120481,2024-09-01,362,7.114,TX
LN-2024-00344,Retail,15yr Fixed,358933,2024-10-01,380,6.858,TX
LN-2024-00345,Direct,30yr Fixed,710517,2024-09-01,265,5.583,TX
LN-2024-00346,Correspondent,15yr Fixed,574566,2024-04-01,339,6.307,AZ
LN-2024-00347,Wholesale,ARM 5/1,1027331,2024-01-01,355,8.173,NY
LN-2024-00348,Retail,15yr Fixed,925386,2024-12-01,292,8.179,CA
LN-2024-00349,Retail,30yr Fixed,645396,2024-09-01,284,7.34,NY
LN-2024-00350,Direct,ARM 5/1,1049795,2024-06-01,265,7.204,NY
LN-2024-00351,Direct,15yr Fixed,449809,2024-01-01,309,6.198,IL
LN-2024-00352,Wholesale,15yr Fixed,790714,2024-08-01,374,6.146,FL
LN-2024-00353,Retail,ARM 5/1,305371,2024-07-01,289,7.714,NY
LN-2024-00354,Retail,ARM 5/1,859788,2024-09-01,266,5.819,IL
LN-2024-00355,Wholesale,30yr Fixed,992154,2024-08-01,289,7.76,IL
LN-2024-00356,Wholesale,15yr Fixed,296728,2024-06-01,296,7.529,NY
LN-2024-00357,Retail,30yr Fixed,207856,2024-03-01,286,6.899,CA
LN-2024-00358,Direct,15yr Fixed,567346,2024-01-01,365,5.692,FL
LN-2024-00359,Direct,30yr Fixed,783473,2024-01-01,316,8.251,FL
LN-2024-00360,Retail,15yr Fixed,345919,2024-03-01,288,7.778,CA
LN-2024-00361,Wholesale,30yr Fixed,969345,2024-07-01,344,8.146,NY
LN-2024-00362,Correspondent,15yr Fixed,860563,2024-02-01,316,7.089,CA
LN-2024-00363,Direct,ARM 5/1,768805,2024-07-01,363,8.358,NY
LN-2024-00364,Direct,ARM 5/1,324118,2024-06-01,259,6.972,IL
LN-2024-00365,Correspondent,15yr Fixed,625867,2024-09-01,282,7.078,TX
LN-2024-00366,Correspondent,ARM 5/1,419508,2024-05-01,318,5.538,NY
LN-2024-00367,Direct,ARM 5/1,597053,2024-02-01,308,8.404,AZ
LN-2024-00368,Direct,15yr Fixed,757501,2024-12-01,311,8.162,TX
LN-2024-00369,Wholesale,ARM 5/1,159679,2024-03-01,307,7.522,AZ
LN-2024-00370,Direct,15yr Fixed,472693,2024-05-01,320,6.252,CA
LN-2024-00371,Retail,30yr Fixed,681341,2024-06-01,372,6.947,FL
LN-2024-00372,Retail,ARM 5/1,1151191,2024-03-01,371,7.894,NY
LN-2024-00373,Wholesale,30yr Fixed,393323,2024-06-01,258,5.572,CA
LN-2024-00374,Direct,15yr Fixed,164179,2024-12-01,303,8.37,FL
LN-2024-00375,Retail,15yr Fixed,431297,2024-04-01,361,8.449,NY
LN-2024-00376,Correspondent,30yr Fixed,167544,2024-07-01,324,8.187,AZ
LN-2024-00377,Correspondent,ARM 5/1,484073,2024-01-01,285,8.042,IL
LN-2024-00378,Retail,ARM 5/1,211394,2024-10-01,276,6.602,AZ
LN-2024-00379,Direct,ARM 5/1,298620,2024-04-01,265,6.312,FL
LN-2024-00380,Correspondent,ARM 5/1,968051,2024-12-01,297,7.368,TX
LN-2024-00381,Correspondent,15yr Fixed,849708,2024-11-01,304,8.447,IL
LN-2024-00382,Retail,ARM 5/1,1034031,2024-05-01,290,8.28,NY
LN-2024-00383,Wholesale,ARM 5/1,266417,2024-05-01,289,5.669,IL
LN-2024-00384,Wholesale,15yr Fixed,212724,2024-06-01,263,6.15,CA
LN-2024-00385,Correspondent,15yr Fixed,1153621,2024-07-01,369,7.562,CA
LN-2024-00386,Retail,30yr Fixed,202716,2024-08-01,318,7.785,AZ
LN-2024-00387,Direct,30yr Fixed,821730,2024-11-01,317,7.064,NY
LN-2024-00388,Wholesale,ARM 5/1,173951,2024-11-01,314,7.147,NY
LN-2024-00389,Wholesale,30yr Fixed,638911,2024-01-01,340,6.934,AZ
LN-2024-00390,Wholesale,ARM 5/1,788700,2024-09-01,360,7.41,CA
LN-2024-00391,Direct,30yr Fixed,328411,2024-01-01,275,5.939,IL
LN-2024-00392,Wholesale,ARM 5/1,1081362,2024-04-01,333,5.556,NY
LN-2024-00393,Direct,ARM 5/1,188209,2024-04-01,261,6.219,TX
LN-2024-00394,Wholesale,ARM 5/1,1184737,2024-04-01,306,8.455,CA
LN-2024-00395,Correspondent,ARM 5/1,198724,2024-03-01,337,8.026,FL
LN-2024-00396,Retail,30yr Fixed,1049171,2024-03-01,269,8.241,AZ
LN-2024-00397,Direct,15yr Fixed,813104,2024-01-01,319,6.115,AZ
LN-2024-00398,Wholesale,30yr Fixed,1081393,2024-08-01,262,8.301,AZ
LN-2024-00399,Retail,ARM 5/1,1175241,2024-02-01,267,8.383,FL
LN-2024-00400,Retail,15yr Fixed,465957,2024-04-01,330,8.341,CA
LN-2024-00401,Wholesale,ARM 5/1,516630,2024-03-01,298,6.716,NY
LN-2024-00402,Wholesale,ARM 5/1,931916,2024-11-01,328,7.717,NY
LN-2024-00403,Correspondent,30yr Fixed,724255,2024-01-01,369,8.23,TX
LN-2024-00404,Retail,30yr Fixed,395456,2024-06-01,277,8.161,IL
LN-2024-00405,Wholesale,ARM 5/1,162268,2024-04-01,273,7.554,AZ
LN-2024-00406,Retail,ARM 5/1,1111264,2024-05-01,354,6.418,AZ
LN-2024-00407,Wholesale,30yr Fixed,279020,2024-06-01,377,5.549,NY
LN-2024-00408,Retail,30yr Fixed,208171,2024-10-01,357,7.421,TX
LN-2024-00409,Retail,ARM 5/1,313506,2024-12-01,258,8.487,CA
LN-2024-00410,Direct,15yr Fixed,319483,2024-04-01,374,7.506,FL
LN-2024-00411,Retail,ARM 5/1,885053,2024-07-01,346,6.093,AZ
LN-2024-00412,Wholesale,30yr Fixed,829125,2024-12-01,298,8.251,NY
LN-2024-00413,Wholesale,ARM 5/1,962853,2024-01-01,365,6.194,FL
LN-2024-00414,Direct,30yr Fixed,732923,2024-09-01,287,7.479,IL
LN-2024-00415,Wholesale,15yr Fixed,657954,2024-10-01,373,6.761,IL
LN-2024-00416,Direct,30yr Fixed,1148520,2024-02-01,341,7.958,CA
LN-2024-00417,Correspondent,30yr Fixed,434488,2024-03-01,358,6.164,TX
LN-2024-00418,Direct,15yr Fixed,491717,2024-02-01,333,5.962,FL
LN-2024-00419,Direct,15yr Fixed,614411,2024-09-01,374,5.949,TX
LN-2024-00420,Direct,ARM 5/1,504173,2024-12-01,300,7.82,AZ
LN-2024-00421,Wholesale,30yr Fixed,170231,2024-09-01,270,7.089,AZ
LN-2024-00422,Wholesale,15yr Fixed,1066941,2024-01-01,368,8.464,IL
LN-2024-00423,Correspondent,15yr Fixed,611253,2024-03-01,260,6.084,IL
LN-2024-00424,Wholesale,15yr Fixed,924703,2024-12-01,372,8.417,TX
LN-2024-00425,Correspondent,30yr Fixed,1051004,2024-03-01,379,7.869,FL
LN-2024-00426,Retail,30yr Fixed,397398,2024-10-01,290,8.061,NY
LN-2024-00427,Wholesale,15yr Fixed,493450,2024-03-01,347,7.66,NY
LN-2024-00428,Correspondent,ARM 5/1,379920,2024-03-01,293,5.645,FL
LN-2024-00429,Direct,ARM 5/1,1070498,2024-09-01,269,7.962,IL
LN-2024-00430,Direct,30yr Fixed,888239,2024-07-01,373,6.34,CA
LN-2024-00431,Correspondent,15yr Fixed,1040849,2024-08-01,352,6.439,IL
LN-2024-00432,Correspondent,ARM 5/1,442094,2024-07-01,367,6.308,FL
LN-2024-00433,Direct,15yr Fixed,519312,2024-06-01,336,5.551,TX
LN-2024-00434,Retail,15yr Fixed,951443,2024-07-01,313,6.962,FL
LN-2024-00435,Retail,30yr Fixed,1095976,2024-07-01,327,7.439,AZ
LN-2024-00436,Wholesale,15yr Fixed,1072125,2024-06-01,297,7.414,AZ
LN-2024-00437,Correspondent,ARM 5/1,448193,2024-07-01,259,6.266,FL
LN-2024-00438,Retail,15yr Fixed,482551,2024-08-01,343,6.469,CA
LN-2024-00439,Direct,15yr Fixed,259097,2024-01-01,379,8.021,NY
LN-2024-00440,Retail,30yr Fixed,655072,2024-03-01,281,7.369,FL
LN-2024-00441,Retail,15yr Fixed,253679,2024-05-01,304,5.773,CA
LN-2024-00442,Correspondent,30yr Fixed,914347,2024-05-01,296,7.906,TX
LN-2024-00443,Direct,30yr Fixed,185973,2024-10-01,305,7.006,AZ
LN-2024-00444,Direct,ARM 5/1,251268,2024-02-01,261,6.859,NY
LN-2024-00445,Retail,30yr Fixed,895849,2024-10-01,289,7.361,CA
LN-2024-00446,Wholesale,15yr Fixed,357297,2024-04-01,286,8.264,IL
LN-2024-00447,Wholesale,ARM 5/1,895209,2024-04-01,306,5.797,AZ
LN-2024-00448,Correspondent,30yr Fixed,624330,2024-04-01,358,7.224,TX
LN-2024-00449,Direct,ARM 5/1,422334,2024-12-01,297,7.816,AZ
LN-2024-00450,Direct,15yr Fixed,1140777,2024-02-01,262,6.4,CA
LN-2024-00451,Wholesale,ARM 5/1,514432,2024-06-01,316,7.041,IL
LN-2024-00452,Wholesale,30yr Fixed,646479,2024-06-01,312,7.71,IL
LN-2024-00453,Correspondent,15yr Fixed,805497,2024-01-01,273,7.937,FL
LN-2024-00454,Retail,15yr Fixed,151348,2024-03-01,320,8.065,FL
LN-2024-00455,Direct,15yr Fixed,869455,2024-07-01,272,6.113,TX
LN-2024-00456,Direct,30yr Fixed,945776,2024-06-01,354,7.443,NY
LN-2024-00457,Wholesale,15yr Fixed,365886,2024-05-01,350,6.215,TX
LN-2024-00458,Direct,15yr Fixed,323861,2024-09-01,321,7.875,TX
LN-2024-00459,Direct,30yr Fixed,693650,2024-12-01,260,7.518,NY
LN-2024-00460,Correspondent,15yr Fixed,287455,2024-07-01,364,6.666,FL
LN-2024-00461,Direct,15yr Fixed,610498,2024-05-01,309,5.594,NY
LN-2024-00462,Retail,30yr Fixed,448954,2024-04-01,375,7.816,FL
LN-2024-00463,Wholesale,ARM 5/1,1000131,2024-06-01,269,5.564,TX
LN-2024-00464,Retail,ARM 5/1,1105659,2024-06-01,269,8.149,NY
LN-2024-00465,Correspondent,30yr Fixed,892357,2024-07-01,369,7.24,TX
LN-2024-00466,Wholesale,30yr Fixed,925270,2024-01-01,356,6.129,IL
LN-2024-00467,Direct,ARM 5/1,589276,2024-06-01,367,5.637,AZ
LN-2024-00468,Retail,ARM 5/1,364664,2024-01-01,303,6.38,IL
LN-2024-00469,Correspondent,ARM 5/1,525092,2024-12-01,262,6.868,NY
LN-2024-00470,Wholesale,30yr Fixed,1193642,2024-05-01,372,7.501,FL
LN-2024-00471,Correspondent,30yr Fixed,281518,2024-01-01,302,7.026,NY
LN-2024-00472,Wholesale,15yr Fixed,460263,2024-04-01,323,8.164,NY
LN-2024-00473,Direct,30yr Fixed,749268,2024-04-01,291,5.536,FL
LN-2024-00474,Retail,15yr Fixed,192269,2024-12-01,303,7.634,FL
LN-2024-00475,Direct,30yr Fixed,958423,2024-07-01,360,7.922,TX
LN-2024-00476,Correspondent,30yr Fixed,550618,2024-09-01,358,7.28,NY
LN-2024-00477,Retail,15yr Fixed,480084,2024-01-01,294,6.68,TX
LN-2024-00478,Wholesale,ARM 5/1,511077,2024-04-01,268,7.289,CA
LN-2024-00479,Wholesale,ARM 5/1,253956,2024-08-01,261,8.42,AZ
LN-2024-00480,Direct,ARM 5/1,456950,2024-09-01,309,6.52,AZ
LN-2024-00481,Retail,ARM 5/1,572112,2024-06-01,294,6.036,CA
LN-2024-00482,Direct,ARM 5/1,1104853,2024-01-01,359,8.191,NY
LN-2024-00483,Retail,ARM 5/1,569605,2024-03-01,347,6.765,CA
LN-2024-00484,Correspondent,15yr Fixed,295618,2024-07-01,267,6.431,CA
LN-2024-00485,Direct,30yr Fixed,1059191,2024-08-01,253,6.418,CA
LN-2024-00486,Correspondent,30yr Fixed,571211,2024-03-01,373,7.278,AZ
LN-2024-00487,Wholesale,ARM 5/1,877838,2024-02-01,265,6.46,TX
LN-2024-00488,Direct,15yr Fixed,877047,2024-02-01,316,5.866,IL
LN-2024-00489,Retail,ARM 5/1,532276,2024-09-01,344,6.857,AZ
LN-2024-00490,Direct,ARM 5/1,991545,2024-04-01,339,5.868,IL
LN-2024-00491,Wholesale,ARM 5/1,392242,2024-02-01,286,7.416,IL
LN-2024-00492,Correspondent,30yr Fixed,689315,2024-06-01,304,7.173,NY
LN-2024-00493,Direct,30yr Fixed,1179682,2024-03-01,308,5.878,NY
LN-2024-00494,Retail,30yr Fixed,370593,2024-08-01,286,7.636,FL
LN-2024-00495,Direct,30yr Fixed,512886,2024-09-01,375,7.14,NY
LN-2024-00496,Retail,15yr Fixed,1010789,2024-05-01,349,6.659,TX
LN-2024-00497,Correspondent,ARM 5/1,983952,2024-08-01,309,8.088,CA
LN-2024-00498,Retail,ARM 5/1,1189622,2024-06-01,311,8.147,CA
LN-2024-00499,Retail,ARM 5/1,634104,2024-07-01,258,6.638,NY
LN-2024-00500,Retail,30yr Fixed,1143965,2024-10-01,277,8.299,NY
LN-2024-00501,Retail,ARM 5/1,925467,2024-08-01,315,6.457,AZ
LN-2024-00502,Direct,ARM 5/1,1026854,2024-07-01,336,5.503,NY
LN-2024-00503,Retail,ARM 5/1,535445,2024-08-01,368,8.007,NY
LN-2024-00504,Direct,ARM 5/1,1045984,2024-12-01,309,7.69,CA
LN-2024-00505,Retail,ARM 5/1,901956,2024-04-01,266,6.666,CA
LN-2024-00506,Wholesale,ARM 5/1,1072498,2024-11-01,285,7.119,IL
LN-2024-00507,Wholesale,15yr Fixed,283481,2024-12-01,361,6.918,AZ
LN-2024-00508,Direct,30yr Fixed,369071,2024-12-01,291,7.316,AZ
LN-2024-00509,Correspondent,15yr Fixed,1123126,2024-12-01,266,8.143,FL
LN-2024-00510,Direct,30yr Fixed,721879,2024-08-01,293,7.007,NY
LN-2024-00511,Correspondent,15yr Fixed,1009554,2024-05-01,281,8.156,NY
LN-2024-00512,Direct,30yr Fixed,852949,2024-07-01,329,6.092,CA
LN-2024-00513,Direct,15yr Fixed,958430,2024-04-01,291,5.646,CA
LN-2024-00514,Wholesale,ARM 5/1,615215,2024-01-01,309,7.731,IL
LN-2024-00515,Wholesale,30yr Fixed,497068,2024-06-01,379,6.135,TX
LN-2024-00516,Retail,ARM 5/1,591445,2024-05-01,347,7.899,TX
LN-2024-00517,Correspondent,15yr Fixed,194145,2024-08-01,354,7.283,AZ
LN-2024-00518,Retail,30yr Fixed,485485,2024-02-01,332,6.425,AZ
LN-2024-00519,Retail,30yr Fixed,1141004,2024-07-01,362,8.209,TX
LN-2024-00520,Wholesale,30yr Fixed,1181719,2024-01-01,263,6.59,FL
LN-2024-00521,Wholesale,30yr Fixed,1023036,2024-02-01,301,7.414,TX
LN-2024-00522,Wholesale,15yr Fixed,515296,2024-01-01,380,8.21,CA
LN-2024-00523,Correspondent,30yr Fixed,631463,2024-10-01,320,8.057,NY
LN-2024-00524,Correspondent,30yr Fixed,651757,2024-11-01,379,8.257,AZ
LN-2024-00525,Correspondent,ARM 5/1,363156,2024-10-01,352,6.432,IL
LN-2024-00526,Direct,30yr Fixed,897270,2024-07-01,368,6.045,IL
LN-2024-00527,Correspondent,15yr Fixed,529574,2024-11-01,324,8.28,IL
LN-2024-00528,Direct,30yr Fixed,531907,2024-01-01,273,6.25,TX
LN-2024-00529,Correspondent,ARM 5/1,454051,2024-02-01,351,8.219,AZ
LN-2024-00530,Wholesale,ARM 5/1,1033266,2024-03-01,278,8.007,NY
LN-2024-00531,Correspondent,30yr Fixed,631901,2024-06-01,256,7.142,TX
LN-2024-00532,Correspondent,15yr Fixed,1169222,2024-06-01,296,6.069,TX
LN-2024-00533,Direct,15yr Fixed,568895,2024-06-01,290,6.31,NY
LN-2024-00534,Wholesale,ARM 5/1,568579,2024-12-01,331,7.633,CA
LN-2024-00535,Wholesale,15yr Fixed,255290,2024-08-01,346,5.69,CA
LN-2024-00536,Wholesale,ARM 5/1,150348,2024-10-01,262,6.484,FL
LN-2024-00537,Wholesale,30yr Fixed,1109354,2024-10-01,340,7.471,IL
LN-2024-00538,Retail,ARM 5/1,865096,2024-05-01,299,5.641,IL
LN-2024-00539,Direct,30yr Fixed,428219,2024-07-01,259,6.546,NY
LN-2024-00540,Correspondent,15yr Fixed,337573,2024-08-01,292,7.203,CA
LN-2024-00541,Retail,ARM 5/1,1052874,2024-04-01,364,8.097,FL
LN-2024-00542,Wholesale,15yr Fixed,1121496,2024-02-01,264,6.711,TX
LN-2024-00543,Wholesale,15yr Fixed,621078,2024-05-01,256,7.999,CA
LN-2024-00544,Direct,15yr Fixed,175566,2024-01-01,345,8.074,CA
LN-2024-00545,Wholesale,ARM 5/1,440572,2024-05-01,258,7.84,AZ
LN-2024-00546,Direct,ARM 5/1,1105348,2024-09-01,319,5.731,FL
LN-2024-00547,Direct,ARM 5/1,175624,2024-05-01,378,6.479,TX
LN-2024-00548,Direct,15yr Fixed,403311,2024-10-01,325,5.698,CA
LN-2024-00549,Retail,30yr Fixed,1004823,2024-03-01,352,6.434,NY
LN-2024-00550,Wholesale,30yr Fixed,422517,2024-06-01,268,6.918,NY
LN-2024-00551,Direct,15yr Fixed,785851,2024-07-01,277,6.668,FL
LN-2024-00552,Correspondent,ARM 5/1,772405,2024-11-01,284,5.977,TX
LN-2024-00553,Direct,15yr Fixed,905009,2024-10-01,372,7.664,NY
LN-2024-00554,Wholesale,30yr Fixed,733427,2024-09-01,349,7.789,IL
LN-2024-00555,Correspondent,15yr Fixed,941272,2024-09-01,376,5.697,NY
LN-2024-00556,Retail,ARM 5/1,929046,2024-03-01,368,6.015,TX
LN-2024-00557,Correspondent,ARM 5/1,652711,2024-11-01,263,7.956,FL
LN-2024-00558,Wholesale,30yr Fixed,731809,2024-09-01,364,6.116,NY
LN-2024-00559,Direct,ARM 5/1,172818,2024-05-01,288,5.595,NY
LN-2024-00560,Correspondent,15yr Fixed,1086198,2024-07-01,283,6.495,IL
LN-2024-00561,Correspondent,15yr Fixed,927842,2024-08-01,345,7.936,TX
LN-2024-00562,Direct,ARM 5/1,235852,2024-09-01,345,7.424,FL
LN-2024-00563,Retail,15yr Fixed,882772,2024-12-01,284,7.167,IL
LN-2024-00564,Correspondent,15yr Fixed,724309,2024-04-01,367,6.567,FL
LN-2024-00565,Direct,15yr Fixed,263738,2024-09-01,326,6.481,FL
LN-2024-00566,Correspondent,30yr Fixed,621550,2024-11-01,374,6.777,FL
LN-2024-00567,Direct,15yr Fixed,836719,2024-01-01,254,7.609,FL
LN-2024-00568,Retail,30yr Fixed,1025803,2024-10-01,287,8.021,IL
LN-2024-00569,Retail,15yr Fixed,233205,2024-01-01,306,6.51,CA
LN-2024-00570,Retail,ARM 5/1,801846,2024-02-01,275,7.539,NY
LN-2024-00571,Correspondent,30yr Fixed,282024,2024-12-01,373,5.714,CA
LN-2024-00572,Wholesale,ARM 5/1,188235,2024-07-01,267,8.414,FL
LN-2024-00573,Wholesale,ARM 5/1,339258,2024-06-01,310,8.0,TX
LN-2024-00574,Correspondent,ARM 5/1,952978,2024-12-01,273,7.3,CA
LN-2024-00575,Wholesale,15yr Fixed,477761,2024-04-01,336,7.317,IL
LN-2024-00576,Direct,30yr Fixed,1154725,2024-01-01,297,8.441,CA
LN-2024-00577,Correspondent,ARM 5/1,410401,2024-08-01,335,6.359,AZ
LN-2024-00578,Retail,15yr Fixed,524039,2024-12-01,292,7.093,FL
LN-2024-00579,Wholesale,30yr Fixed,248123,2024-10-01,319,7.294,FL
LN-2024-00580,Direct,30yr Fixed,1006933,2024-06-01,317,6.381,CA
LN-2024-00581,Correspondent,15yr Fixed,1196646,2024-10-01,356,6.029,IL
LN-2024-00582,Direct,ARM 5/1,1164297,2024-11-01,339,6.086,AZ
LN-2024-00583,Retail,ARM 5/1,631822,2024-11-01,297,8.294,FL
LN-2024-00584,Wholesale,ARM 5/1,708564,2024-05-01,289,7.722,NY
LN-2024-00585,Direct,30yr Fixed,212946,2024-06-01,275,6.902,TX
LN-2024-00586,Wholesale,15yr Fixed,555371,2024-03-01,377,7.541,AZ
LN-2024-00587,Direct,30yr Fixed,486863,2024-10-01,312,5.668,AZ
LN-2024-00588,Correspondent,ARM 5/1,424079,2024-05-01,317,7.201,FL
LN-2024-00589,Correspondent,ARM 5/1,322103,2024-05-01,301,5.971,IL
LN-2024-00590,Direct,15yr Fixed,246658,2024-01-01,286,7.677,CA
LN-2024-00591,Direct,15yr Fixed,153971,2024-10-01,338,7.099,NY
LN-2024-00592,Retail,ARM 5/1,945254,2024-05-01,274,7.92,NY
LN-2024-00593,Wholesale,ARM 5/1,383972,2024-12-01,325,7.077,CA
LN-2024-00594,Direct,30yr Fixed,504021,2024-09-01,253,6.422,NY
LN-2024-00595,Direct,30yr Fixed,528278,2024-01-01,305,8.183,FL
LN-2024-00596,Wholesale,15yr Fixed,815532,2024-04-01,279,6.324,CA
LN-2024-00597,Retail,30yr Fixed,231708,2024-07-01,311,7.688,FL
LN-2024-00598,Retail,ARM 5/1,607809,2024-11-01,289,6.533,TX
LN-2024-00599,Correspondent,ARM 5/1,324720,2024-11-01,265,7.1,NY
LN-2024-00600,Correspondent,ARM 5/1,1093308,2024-08-01,356,5.771,IL
LN-2024-00601,Direct,ARM 5/1,635699,2024-04-01,338,7.376,CA
LN-2024-00602,Direct,30yr Fixed,489901,2024-09-01,330,6.363,NY
LN-2024-00603,Wholesale,15yr Fixed,808486,2024-02-01,363,6.564,AZ
LN-2024-00604,Correspondent,ARM 5/1,564893,2024-07-01,296,7.171,CA
LN-2024-00605,Retail,15yr Fixed,837731,2024-08-01,302,7.185,IL
LN-2024-00606,Correspondent,ARM 5/1,369239,2024-09-01,256,5.806,FL
LN-2024-00607,Correspondent,ARM 5/1,842138,2024-10-01,376,8.022,AZ
LN-2024-00608,Retail,30yr Fixed,1061687,2024-05-01,317,7.376,IL
LN-2024-00609,Direct,ARM 5/1,182527,2024-02-01,350,6.005,IL
LN-2024-00610,Retail,30yr Fixed,609631,2024-12-01,336,6.771,AZ
LN-2024-00611,Wholesale,ARM 5/1,428373,2024-10-01,363,6.829,TX
LN-2024-00612,Wholesale,ARM 5/1,198178,2024-07-01,254,8.361,IL
LN-2024-00613,Correspondent,30yr Fixed,150152,2024-10-01,344,5.97,TX
LN-2024-00614,Wholesale,30yr Fixed,195669,2024-04-01,273,7.083,AZ
LN-2024-00615,Retail,ARM 5/1,160606,2024-02-01,318,6.471,FL
LN-2024-00616,Direct,15yr Fixed,1091751,2024-10-01,259,7.684,TX
LN-2024-00617,Direct,ARM 5/1,911186,2024-12-01,290,6.392,AZ
LN-2024-00618,Correspondent,ARM 5/1,423456,2024-11-01,278,7.901,TX
LN-2024-00619,Retail,ARM 5/1,1147380,2024-11-01,280,7.828,CA
LN-2024-00620,Wholesale,ARM 5/1,503122,2024-12-01,265,6.091,CA
LN-2024-00621,Correspondent,ARM 5/1,1100670,2024-11-01,375,5.632,AZ
LN-2024-00622,Retail,15yr Fixed,1029038,2024-02-01,353,7.71,TX
LN-2024-00623,Correspondent,ARM 5/1,353323,2024-02-01,353,5.948,CA
LN-2024-00624,Wholesale,30yr Fixed,443240,2024-06-01,310,6.525,CA
LN-2024-00625,Wholesale,15yr Fixed,1179536,2024-10-01,328,5.537,FL
LN-2024-00626,Retail,30yr Fixed,409179,2024-07-01,368,8.067,AZ
LN-2024-00627,Wholesale,15yr Fixed,902191,2024-08-01,339,7.37,IL
LN-2024-00628,Direct,ARM 5/1,444466,2024-07-01,360,7.316,AZ
LN-2024-00629,Correspondent,30yr Fixed,762121,2024-06-01,282,6.321,TX
LN-2024-00630,Correspondent,30yr Fixed,866651,2024-11-01,291,5.967,NY
LN-2024-00631,Correspondent,30yr Fixed,578330,2024-02-01,320,7.24,TX
LN-2024-00632,Correspondent,15yr Fixed,1148159,2024-02-01,347,8.161,IL
LN-2024-00633,Correspondent,15yr Fixed,1070010,2024-09-01,281,8.195,TX
LN-2024-00634,Correspondent,30yr Fixed,952353,2024-11-01,259,5.556,IL
LN-2024-00635,Retail,15yr Fixed,726164,2024-06-01,324,6.825,FL
LN-2024-00636,Direct,15yr Fixed,823131,2024-12-01,271,6.824,IL
LN-2024-00637,Correspondent,15yr Fixed,1132358,2024-01-01,338,7.208,FL
LN-2024-00638,Retail,ARM 5/1,1035569,2024-02-01,370,6.676,NY
LN-2024-00639,Direct,ARM 5/1,220921,2024-10-01,347,7.484,NY
LN-2024-00640,Retail,30yr Fixed,237766,2024-11-01,259,7.656,FL
LN-2024-00641,Wholesale,ARM 5/1,641347,2024-07-01,285,7.393,AZ
LN-2024-00642,Direct,ARM 5/1,388390,2024-04-01,356,6.602,CA
LN-2024-00643,Direct,15yr Fixed,508989,2024-06-01,350,5.685,NY
LN-2024-00644,Correspondent,15yr Fixed,503451,2024-08-01,294,6.729,AZ
LN-2024-00645,Wholesale,15yr Fixed,1097026,2024-09-01,288,8.199,CA
LN-2024-00646,Correspondent,30yr Fixed,384444,2024-01-01,366,7.661,NY
LN-2024-00647,Correspondent,ARM 5/1,468577,2024-07-01,317,8.466,NY
LN-2024-00648,Wholesale,15yr Fixed,1183619,2024-04-01,304,8.052,CA
LN-2024-00649,Wholesale,15yr Fixed,1185626,2024-10-01,359,6.547,FL
LN-2024-00650,Correspondent,ARM 5/1,482046,2024-09-01,284,5.961,FL
LN-2024-00651,Wholesale,30yr Fixed,439318,2024-01-01,290,8.128,IL
LN-2024-00652,Wholesale,30yr Fixed,551472,2024-04-01,270,5.838,NY
LN-2024-00653,Retail,30yr Fixed,289561,2024-04-01,304,8.278,FL
LN-2024-00654,Retail,30yr Fixed,1122485,2024-04-01,256,6.705,AZ
LN-2024-00655,Correspondent,15yr Fixed,1101844,2024-03-01,341,6.276,FL
LN-2024-00656,Direct,30yr Fixed,734137,2024-07-01,315,7.072,AZ
LN-2024-00657,Direct,30yr Fixed,993462,2024-11-01,340,5.884,AZ
LN-2024-00658,Direct,15yr Fixed,331433,2024-07-01,270,6.991,CA
LN-2024-00659,Direct,30yr Fixed,1184698,2024-11-01,283,5.593,AZ
LN-2024-00660,Correspondent,30yr Fixed,539576,2024-12-01,260,7.91,TX
LN-2024-00661,Wholesale,ARM 5/1,1099870,2024-10-01,279,7.379,TX
LN-2024-00662,Retail,30yr Fixed,904082,2024-10-01,314,7.131,FL
LN-2024-00663,Correspondent,ARM 5/1,223932,2024-01-01,264,6.534,IL
LN-2024-00664,Correspondent,ARM 5/1,438991,2024-03-01,286,7.149,TX
LN-2024-00665,Retail,30yr Fixed,231574,2024-03-01,316,6.596,IL
LN-2024-00666,Correspondent,15yr Fixed,158738,2024-12-01,324,5.851,TX
LN-2024-00667,Retail,15yr Fixed,1046505,2024-06-01,365,8.226,NY
LN-2024-00668,Correspondent,15yr Fixed,371191,2024-01-01,289,5.896,NY
LN-2024-00669,Correspondent,15yr Fixed,866562,2024-07-01,360,5.649,IL
LN-2024-00670,Direct,15yr Fixed,1160095,2024-03-01,295,6.499,CA
LN-2024-00671,Retail,15yr Fixed,187795,2024-09-01,311,7.771,CA
LN-2024-00672,Correspondent,15yr Fixed,1014878,2024-11-01,311,7.073,TX
LN-2024-00673,Correspondent,15yr Fixed,1070643,2024-10-01,356,7.973,CA
